ticker,year,company_name,hard_Environmental,hard_Social,hard_Governance,hard_overall
SYM030,2024,Synthetic Company 30,0.17283325918114628,0.6530941765437335,0.8135951793436451,0.5465075383561749
SYM031,2022,Synthetic Company 31,0.11438045772411237,0.36946441800295415,0.4691274590824195,0.31765744493649534
SYM031,2023,Synthetic Company 31,0.23705136236493632,0.8455401234532475,0.4664760312834211,0.5163558390338683
SYM031,2024,Synthetic Company 31,0.734285357810979,0.555105032470283,0.2278127163269355,0.5057343688693992
SYM032,2022,Synthetic Company 32,0.5149828317256716,0.1480201820606417,0.21074206894025638,0.2912483609088566
SYM032,2023,Synthetic Company 32,0.4697680823236321,0.7404718577166763,0.7647335027893694,0.6583244809432259
SYM032,2024,Synthetic Company 32,0.3732307373865177,0.7660637579986546,0.36726157094915945,0.5021853554447772
SYM033,2022,Synthetic Company 33,0.6268629347980853,0.28307091083869185,0.798984142047069,0.5696393292279488
SYM033,2023,Synthetic Company 33,0.7788140161514167,0.5777576675440318,0.3412907481811438,0.5659541439588641
SYM033,2024,Synthetic Company 33,0.8071079680968235,0.11168713466597416,0.4226409456329947,0.44714534946526413
SYM034,2022,Synthetic Company 34,0.3533506237457833,0.6043324111563623,0.18146022273000756,0.37971441921071775
SYM034,2023,Synthetic Company 34,0.4573662115574183,0.2695363220122655,0.17418679792252706,0.3003631104974036
SYM034,2024,Synthetic Company 34,0.4827827486710432,0.8954252747892631,0.7409088649375614,0.7063722961326225
SYM035,2022,Synthetic Company 35,0.14987737208266722,0.898035834211445,0.36118890593309616,0.4697007040757361
SYM035,2023,Synthetic Company 35,0.597485656195066,0.5986024254203576,0.2572538686514829,0.4844473167556355
SYM035,2024,Synthetic Company 35,0.29217356617111934,0.40588826451696125,0.5521651867656843,0.41674233915125497
SYM036,2022,Synthetic Company 36,0.6676599606371008,0.8337936586165158,0.7306875594518393,0.7440470595684853
SYM036,2023,Synthetic Company 36,0.22109399830164822,0.7754649814287337,0.2696764242727676,0.42207846800104987
SYM036,2024,Synthetic Company 36,0.16031661246597634,0.8130138303680152,0.5405962573454401,0.5046422333931438
SYM037,2022,Synthetic Company 37,0.3960273177483181,0.2690716843412909,0.47047674654701155,0.3785252495455402
SYM037,2023,Synthetic Company 37,0.5661588293294012,0.17235617159493755,0.11061584069699136,0.2830436138737767
SYM037,2024,Synthetic Company 37,0.14927701158247475,0.23442816910208758,0.16728484741396132,0.18366334269950788
SYM038,2022,Synthetic Company 38,0.8277291517862938,0.21969322015617668,0.6418686971029953,0.5630970230151552
SYM038,2023,Synthetic Company 38,0.25363274379550516,0.5914242203937158,0.36850517381355286,0.4045207126675912
SYM038,2024,Synthetic Company 38,0.7953060662216657,0.544361943921991,0.755438899056344,0.6983689697333335
SYM039,2022,Synthetic Company 39,0.5093810530768613,0.29918523340689485,0.35510860303211966,0.3878916298386253
SYM039,2023,Synthetic Company 39,0.39796695097151613,0.20523244317656603,0.3251909203535058,0.30946343816719596
SYM039,2024,Synthetic Company 39,0.8883135732874424,0.15758713414408723,0.7340056169264567,0.5933021081193287
SYM040,2022,Synthetic Company 40,0.11499405051656071,0.6589117874325218,0.22957303943902235,0.33449295912936833
SYM040,2023,Synthetic Company 40,0.758869156050853,0.44313891588801835,0.3223411462029129,0.5081164060472615
SYM040,2024,Synthetic Company 40,0.10428114680403394,0.5116377139940331,0.8253116409393667,0.48041016724581126
SYM041,2022,Synthetic Company 41,0.8044058719305945,0.1638247078979779,0.39471362571444746,0.4543147351810066
SYM041,2023,Synthetic Company 41,0.6722603325824463,0.7089985646911322,0.8230843251942894,0.734781074155956
SYM041,2024,Synthetic Company 41,0.1554189412755439,0.4720707518624837,0.5295842472290696,0.385691313455699
SYM042,2022,Synthetic Company 42,0.1381759834551277,0.8226601651192114,0.6694318709446433,0.5434226731729942
SYM042,2023,Synthetic Company 42,0.7591643585369743,0.8326406097207659,0.8785756415718013,0.8234602032765138
SYM042,2024,Synthetic Company 42,0.5004659777876642,0.3278379405526335,0.1533089457082488,0.3272042880161822
SYM043,2022,Synthetic Company 43,0.8044918052702723,0.14961065750745617,0.6570621993808731,0.5370548873862006
SYM043,2023,Synthetic Company 43,0.15593816220193704,0.27369243310674596,0.147829340717262,0.19248664534198165
SYM043,2024,Synthetic Company 43,0.6531799635677501,0.10174853456396314,0.6538685072337256,0.46959900178847963
SYM044,2022,Synthetic Company 44,0.3879475492104315,0.15076095034736597,0.6778403092810541,0.40551626961295056
SYM044,2023,Synthetic Company 44,0.26448510133250314,0.4716107459308744,0.49598295288588534,0.4106929333830876
SYM044,2024,Synthetic Company 44,0.7164793637483368,0.569551343757984,0.4605111983282437,0.5821806352781882
SYM045,2022,Synthetic Company 45,0.7262599431991276,0.5386698366631827,0.10083420716210947,0.45525466234147327
SYM045,2023,Synthetic Company 45,0.35683476830646577,0.7609665673176743,0.671512775749349,0.5964380371244964
SYM045,2024,Synthetic Company 45,0.7289075422245341,0.5907502112662055,0.5495584688313375,0.6230720741073591
SYM046,2022,Synthetic Company 46,0.8556583195927375,0.47382178220475546,0.7138970948782759,0.6811257322252562
SYM046,2023,Synthetic Company 46,0.8799312274867338,0.7680843010303929,0.7843039255776428,0.8107731513649231
SYM046,2024,Synthetic Company 46,0.6673651056461443,0.6726634077470877,0.2409377787864836,0.5269887640599052
SYM047,2022,Synthetic Company 47,0.7982960434901302,0.896334744885708,0.19420996560043272,0.6296135846587569
SYM047,2023,Synthetic Company 47,0.7623624756865233,0.30511481493960513,0.47318977837148335,0.5135556896658705
SYM047,2024,Synthetic Company 47,0.11222531630985665,0.4681511292629813,0.19686640444100095,0.25908095000461295
SYM048,2022,Synthetic Company 48,0.41777964399186884,0.3789125890895394,0.667515770438766,0.4880693345067247
SYM048,2023,Synthetic Company 48,0.5626732402000115,0.6499356040441695,0.6435302568682386,0.6187130337041399
SYM048,2024,Synthetic Company 48,0.4721685243134014,0.1900431262864971,0.20500189809926728,0.28907118289972195
SYM049,2022,Synthetic Company 49,0.7093261982767004,0.7781806189620999,0.62293446145892,0.7034804262325735
SYM049,2023,Synthetic Company 49,0.6632972410241922,0.320644922101995,0.704979899375313,0.5629740208338334
SYM049,2024,Synthetic Company 49,0.6545061084678014,0.39145502363200646,0.8865934597374108,0.6441848639457396
SYM050,2022,Synthetic Company 50,0.2074694122217749,0.20373948281120446,0.35271929617441633,0.2546427304024652
SYM050,2023,Synthetic Company 50,0.4517560553462481,0.3588713282110436,0.1645284495543714,0.32505194437055435
SYM050,2024,Synthetic Company 50,0.29310294389286906,0.8344444780756212,0.42497973442847037,0.5175090521323202
SYM051,2022,Synthetic Company 51,0.38652519794306295,0.25931513395683736,0.4983914836037797,0.3814106051678934
SYM051,2023,Synthetic Company 51,0.7680083713577494,0.6520749912281979,0.21557673732560217,0.5452200333038498
SYM051,2024,Synthetic Company 51,0.8099852568195127,0.5379598504941009,0.6547592419360693,0.667568116416561
SYM052,2022,Synthetic Company 52,0.39347339182330665,0.6727775850581282,0.2864005903869157,0.45088385575611695
SYM052,2023,Synthetic Company 52,0.7636568246053468,0.8250546790547295,0.2571896868179529,0.6153003968260097
SYM052,2024,Synthetic Company 52,0.8815052712528685,0.32491315056241216,0.14435038286499868,0.45025626822675974
SYM053,2022,Synthetic Company 53,0.6546786566808204,0.7357081377723936,0.4664965431629481,0.6189611125387207
SYM053,2023,Synthetic Company 53,0.39122908907970744,0.6072919752852163,0.7356613749924972,0.5780608131191403
SYM053,2024,Synthetic Company 53,0.5933333501977195,0.443620904698383,0.5360175034334012,0.5243239194431679
SYM054,2022,Synthetic Company 54,0.6195448562193407,0.5297070191235828,0.5116916958866657,0.5536478570765297
SYM054,2023,Synthetic Company 54,0.16864697908881726,0.8637424687985247,0.7334274084824418,0.5886056187899279
SYM054,2024,Synthetic Company 54,0.42320994197906747,0.20978834262257406,0.2314018345763218,0.28813337305932113
SYM055,2022,Synthetic Company 55,0.10536168037979454,0.779959466429609,0.6178587341615358,0.5010599603236464
SYM055,2023,Synthetic Company 55,0.2894941994259781,0.3284609255724036,0.8910919572383624,0.5030156940789147
SYM055,2024,Synthetic Company 55,0.2378437490591166,0.4935703927615699,0.7927827356175327,0.5080656258127397
SYM056,2022,Synthetic Company 56,0.8162952619466533,0.7464128107159389,0.10762410094649599,0.5567773912030294
SYM056,2023,Synthetic Company 56,0.6621347509408028,0.17677109335737295,0.48308541876385824,0.44066375435401134
SYM056,2024,Synthetic Company 56,0.6007848097042034,0.7239343581573042,0.3458546761725767,0.5568579480113615
SYM057,2022,Synthetic Company 57,0.8679411039608944,0.6684157570292328,0.6273335867493712,0.7212301492464995
SYM057,2023,Synthetic Company 57,0.6316737563689908,0.5498190677204962,0.3640169644134862,0.515169929500991
SYM057,2024,Synthetic Company 57,0.3415767819585732,0.6196744149287223,0.7248893972976913,0.562046864728329
SYM058,2022,Synthetic Company 58,0.11608475741986074,0.8228050054601351,0.7492556348806615,0.5627151325868858
SYM058,2023,Synthetic Company 58,0.6144853437808074,0.8793984533267327,0.6569088043881426,0.7169308671652276
SYM058,2024,Synthetic Company 58,0.3330512534761816,0.8240259599668489,0.22696240469360057,0.461346539378877
SYM059,2022,Synthetic Company 59,0.6729153100692888,0.8523005592642167,0.5114332576352159,0.6788830423229072
SYM059,2023,Synthetic Company 59,0.8122528058648845,0.1824891806580621,0.5211046833492539,0.5052822232907335
SYM059,2024,Synthetic Company 59,0.7248119398416996,0.6292621792391462,0.8082035317499251,0.7207592169435904
SYM060,2022,Synthetic Company 60,0.7179214255143601,0.43320894027535595,0.4581592643193809,0.5364298767030323
SYM060,2023,Synthetic Company 60,0.7171334762320823,0.732009946144072,0.8952458710039449,0.7814630977933664
SYM060,2024,Synthetic Company 60,0.2125885000433672,0.882645199310295,0.6997726390880218,0.598335446147228
SYM061,2022,Synthetic Company 61,0.8217225603600153,0.6487821727259975,0.38661701713826757,0.6190405834080934
SYM061,2023,Synthetic Company 61,0.1181938959698507,0.7773050147692476,0.3645640533474971,0.42002098802886517
SYM061,2024,Synthetic Company 61,0.2747262943321759,0.8074986669565114,0.8457957407631583,0.6426735673506152
SYM062,2022,Synthetic Company 62,0.8674493960642096,0.40540208918322185,0.5865940502409447,0.6198151784961253
SYM062,2023,Synthetic Company 62,0.5649577250586061,0.781034769159612,0.5770965114292745,0.6410296685491642
SYM062,2024,Synthetic Company 62,0.7839257084372404,0.8936996854291434,0.4424335775277156,0.7066863237980332
SYM063,2022,Synthetic Company 63,0.8447518143983459,0.8155125195806471,0.2031364655910485,0.6211335998566806
SYM063,2023,Synthetic Company 63,0.3642850280398008,0.39512158096933336,0.46364387574050125,0.4076834949165451
SYM063,2024,Synthetic Company 63,0.28413514236183846,0.5860550363577435,0.17171643430854483,0.3473022043427089
SYM064,2022,Synthetic Company 64,0.7115728195094025,0.8504463593498829,0.510287953359135,0.6907690440728068
SYM064,2023,Synthetic Company 64,0.7219560327901334,0.7397998552757231,0.18717756901482227,0.5496444856935596
SYM064,2024,Synthetic Company 64,0.6017726708206992,0.11389761469560655,0.45695225896069835,0.39087418149233466
SYM065,2022,Synthetic Company 65,0.4373990887586301,0.21572897421576798,0.7119194060229583,0.4550158229991188
SYM065,2023,Synthetic Company 65,0.39183555990795704,0.7050320113203649,0.3878219011823585,0.4948964908035602
SYM065,2024,Synthetic Company 65,0.6075250120960033,0.6995312938596641,0.23403176765242853,0.5136960245360319
SYM066,2022,Synthetic Company 66,0.8350690452809503,0.8928965248949995,0.8520695471072381,0.8600117057610627
SYM066,2023,Synthetic Company 66,0.6831724178296701,0.7084181071971479,0.8291478524130743,0.7402461258132974
SYM066,2024,Synthetic Company 66,0.5238210160740066,0.27563856541533427,0.5697837064420596,0.45641442931046683
SYM067,2022,Synthetic Company 67,0.758703526244974,0.741785559625045,0.47047843696789615,0.656989174279305
SYM067,2023,Synthetic Company 67,0.3344477344078144,0.11956637524647924,0.16700100069695678,0.20700503678375015
SYM067,2024,Synthetic Company 67,0.30674338834041215,0.11273180858664987,0.7409826413837433,0.3868192794369351
SYM068,2022,Synthetic Company 68,0.5260807947513484,0.6586976124347077,0.7455133098435711,0.6434305723432091
SYM068,2023,Synthetic Company 68,0.35782171306539456,0.4008007612896537,0.5872857487894013,0.44863607438148323
SYM068,2024,Synthetic Company 68,0.19630355722859144,0.7693214917804692,0.14175887735835682,0.36912797545580583
SYM069,2022,Synthetic Company 69,0.3713797354002609,0.32911744827475053,0.456677827324372,0.3857250036664612
SYM069,2023,Synthetic Company 69,0.6767316935742892,0.490392679782362,0.585605394242383,0.5842432558663447
SYM069,2024,Synthetic Company 69,0.1466406825573171,0.47772491106691994,0.1021003246022989,0.24215530607551197
SYM070,2022,Synthetic Company 70,0.3083410180042157,0.3053048605654321,0.32155341079485256,0.31173309645483344
SYM070,2023,Synthetic Company 70,0.5344958218769663,0.513069114314964,0.766379340724582,0.6046480923055041
SYM070,2024,Synthetic Company 70,0.8379488082888695,0.8739622566743884,0.6056985265646915,0.7725365305093165
SYM071,2022,Synthetic Company 71,0.5387508294431717,0.610947747848266,0.6312467319606209,0.5936484364173529
SYM071,2023,Synthetic Company 71,0.864673444625965,0.25312834488524577,0.540895974198772,0.5528992545699942
SYM071,2024,Synthetic Company 71,0.7976890568469625,0.17742285785065956,0.5876943617512999,0.520935425482974
SYM072,2022,Synthetic Company 72,0.8860603892622064,0.15303204464571982,0.4235822082210039,0.48755821404297667
SYM072,2023,Synthetic Company 72,0.15971273546034484,0.7196084589095108,0.7951457745799614,0.5581556563166057
SYM072,2024,Synthetic Company 72,0.8150081172438013,0.1175167143771681,0.611913695994682,0.5148128425385504
SYM073,2022,Synthetic Company 73,0.5166464481851334,0.2903878327622528,0.24387339374406541,0.3503025582304839
SYM073,2023,Synthetic Company 73,0.41518125142077267,0.6262810920885797,0.7043769418421236,0.5819464284504919
SYM073,2024,Synthetic Company 73,0.3597422028670747,0.8828348668835412,0.3347088331265913,0.5257619676257357
SYM074,2022,Synthetic Company 74,0.6812718468139869,0.7750024596639175,0.8853982246615846,0.7805575103798296
SYM074,2023,Synthetic Company 74,0.8528893017564604,0.13781452417344192,0.14207313102744623,0.3775923189857829
SYM074,2024,Synthetic Company 74,0.47572772772683714,0.6201638673470891,0.3851998437397851,0.4936971462712371
SYM075,2022,Synthetic Company 75,0.328199026190774,0.689436020080654,0.5449981060936939,0.5208777174550406
SYM075,2023,Synthetic Company 75,0.17927251769792038,0.6077214671521112,0.6692775802657018,0.4854238550385778
SYM075,2024,Synthetic Company 75,0.277891873840775,0.5810719330548991,0.5759001494498204,0.4782879854484982
SYM076,2022,Synthetic Company 76,0.3511007080806573,0.27329520436668386,0.355530677502922,0.3266421966500877
SYM076,2023,Synthetic Company 76,0.8153855881452362,0.45389999888102417,0.28371496681499875,0.5176668512804198
SYM076,2024,Synthetic Company 76,0.6836169812869068,0.776417162646246,0.32730099233521126,0.5957783787561214
SYM077,2022,Synthetic Company 77,0.5221332867553435,0.2030148453741444,0.8803077878114722,0.5351519733136534
SYM077,2023,Synthetic Company 77,0.13040578196705266,0.30314917729493984,0.29103677477877277,0.24153057801358843
SYM077,2024,Synthetic Company 77,0.8978751520960294,0.4389600205731762,0.47007794968088057,0.6023043741166955
SYM078,2022,Synthetic Company 78,0.554325045836547,0.5333133542018954,0.46071249379323564,0.5161169646105593
SYM078,2023,Synthetic Company 78,0.4763700052807107,0.8602863783174404,0.4343717636990919,0.5903427157657477
SYM078,2024,Synthetic Company 78,0.3932905949222961,0.4482327866163286,0.2640050000423285,0.36850946052698436
SYM079,2022,Synthetic Company 79,0.18471422206790777,0.44466088706116647,0.7759395329981973,0.46843821404242386
SYM079,2023,Synthetic Company 79,0.746409710145722,0.6747227932250721,0.12979689434501174,0.5169764659052686
SYM079,2024,Synthetic Company 79,0.8573588177775979,0.7184078892168946,0.1799093505876197,0.5852253525273707
SYM080,2022,Synthetic Company 80,0.8686488519046326,0.362754236607992,0.598805298939881,0.6100694624841685
SYM080,2023,Synthetic Company 80,0.19635775389815385,0.8229159696536295,0.6571267408490965,0.5588001548002932
SYM080,2024,Synthetic Company 80,0.8128655213028012,0.5055398222308356,0.43200316615048284,0.5834695032280399
SYM081,2022,Synthetic Company 81,0.16480155068852548,0.15605782270072624,0.7740930296142389,0.3649841343344969
SYM081,2023,Synthetic Company 81,0.8993883779283439,0.20034281753716787,0.26506440690490507,0.45493186745680564
